Algorithms,Algorithm_ID,DPA_METHODS,FEE_METHODS,FES_METHODS,CLF_METHODS,END_METHODS,END_TO_END_METHODS,DPA_METHODS_ID,FEE_METHODS_ID,FES_METHODS_ID,CLF_METHODS_ID,END_METHODS_ID,END_TO_END_METHODS_ID,train_score,test_score,trainacc_0,testacc_0,traintime_0,testtime_0,trainacc_1,testacc_1,traintime_1,testtime_1,trainacc_2,testacc_2,traintime_2,testtime_2,trainacc_3,testacc_3,traintime_3,testtime_3,trainacc_4,testacc_4,traintime_4,testtime_4,trainacc_5,testacc_5,traintime_5,testtime_5,mean_trainacc,mean_testacc,mean_traintime,mean_testtime
RA-FGMDM-DTC,"[2, 4, 0, 5, 0, 0]",RA,FGMDM,,DTC,,,2,4,0,5,0,0,0.721333333,0.646666667,0.894666667,0.567777778,0.241364551,0.254215956,0.98,0.75,0.240460157,0.231018353,0.77,0.656666667,0.295378184,0.290884924,0.976666667,0.693333333,0.239788055,0.249422336,0.39,0.631111111,0.226908302,0.248740363,0.721333333,0.646666667,0.243884444,0.23428421,0.788777778,0.657592593,0.247963949,0.25142769
TLDUMMY-TS-MLP,"[0, 5, 0, 11, 0, 0]",TLDUMMY,TS,,MLP,,,0,5,0,11,0,0,1,0.636666667,1,0.563333333,1.019655752,0.218368936,1,0.755555556,0.890791607,0.218338799,1,0.667777778,0.912332606,0.212566924,1,0.696666667,1.005889106,0.199383307,1,0.624444444,0.927736259,0.210512471,1,0.636666667,1.079499316,0.237239122,1,0.657407407,0.972650774,0.21606826
RA-FGMDM-ABC,"[2, 4, 0, 8, 0, 0]",RA,FGMDM,,ABC,,,2,4,0,8,0,0,0.702666667,0.662222222,0.892666667,0.566666667,0.290806246,0.216258168,0.982,0.743333333,0.285179019,0.212608528,0.762,0.657777778,0.261970925,0.242722511,0.955333333,0.682222222,0.232841539,0.245537901,0.392,0.632222222,0.301262808,0.245492458,0.702666667,0.662222222,0.251086307,0.227173615,0.781111111,0.657407407,0.270524474,0.231632197
RPA-MEKT-MIC-P-LDA,"[3, 0, 0, 0, 43, 0]",RPA,,,,MEKT-MIC-P-LDA,,3,0,0,0,43,0,0.580666667,0.633333333,0.834666667,0.914444444,2.258626175,0.385033965,0.565333333,0.516666667,2.200278091,0.393949699,0.671333333,0.723333333,2.347784233,0.40877223,0.626666667,0.566666667,2.147486472,0.389205718,0.611333333,0.59,2.086292386,0.355559373,0.580666667,0.633333333,2.104919243,0.331843734,0.648333333,0.657407407,2.190897767,0.37739412
EA-FGMDM-GBC,"[1, 4, 0, 9, 0, 0]",EA,FGMDM,,GBC,,,1,4,0,9,0,0,0.566666667,0.645555556,0.908,0.558888889,0.315912247,0.243535995,0.985333333,0.741111111,0.314764595,0.231886196,0.746,0.655555556,0.302811623,0.230755019,0.944666667,0.7,0.307860661,0.249013638,0.485333333,0.641111111,0.311903405,0.248327947,0.566666667,0.645555556,0.316114569,0.240122461,0.772666667,0.657037037,0.311561183,0.240606876
RA-TS-PCA-SVM,"[2, 5, 5, 1, 0, 0]",RA,TS,PCA,SVM,,,2,5,5,1,0,0,0.745333333,0.68,0.704,0.563333333,0.273522878,0.208210397,0.944666667,0.735555556,0.256808734,0.202573824,0.895333333,0.662222222,0.257595658,0.210248685,0.899333333,0.692222222,0.251390982,0.199346685,0.646,0.605555556,0.245585704,0.206084752,0.745333333,0.68,0.294591165,0.220606923,0.805777778,0.656481481,0.263249187,0.207845211
RPA-MEKT-SVM,"[3, 0, 0, 0, 37, 0]",RPA,,,,MEKT-SVM,,3,0,0,0,37,0,0.583333333,0.648888889,0.868666667,0.89,2.178179526,0.395160961,0.626666667,0.515555556,2.13447783,0.401181626,0.73,0.73,2.203982377,0.414562392,0.701333333,0.602222222,2.150445724,0.384322906,0.658666667,0.552222222,2.131024146,0.365411186,0.583333333,0.648888889,2.317076159,0.352098036,0.694777778,0.656481481,2.185864294,0.385456185
RPA-MEKT-MIC-K-SVM,"[3, 0, 0, 0, 41, 0]",RPA,,,,MEKT-MIC-K-SVM,,3,0,0,0,41,0,0.583333333,0.648888889,0.868666667,0.89,2.270351696,0.390516329,0.626666667,0.515555556,2.20375514,0.420645523,0.73,0.73,2.199056268,0.38998034,0.701333333,0.602222222,2.122339201,0.381530952,0.658666667,0.552222222,2.130654693,0.379416227,0.583333333,0.648888889,2.056516671,0.340694141,0.694777778,0.656481481,2.163778945,0.383797252
RPA-MEKT-ANOVA-K-SVM,"[3, 0, 0, 0, 49, 0]",RPA,,,,MEKT-ANOVA-K-SVM,,3,0,0,0,49,0,0.583333333,0.648888889,0.868666667,0.89,2.178983641,0.402246189,0.626666667,0.515555556,2.172303915,0.404154277,0.73,0.73,2.150270605,0.405799603,0.701333333,0.602222222,2.145970178,0.383201218,0.658666667,0.552222222,2.077117372,0.366678071,0.583333333,0.648888889,1.9758497,0.324116087,0.694777778,0.656481481,2.116749235,0.381032574
RPA-MEKT-RFE-SVM,"[3, 0, 0, 0, 65, 0]",RPA,,,,MEKT-RFE-SVM,,3,0,0,0,65,0,0.583333333,0.648888889,0.868666667,0.89,2.20241797,0.39840951,0.626666667,0.515555556,2.184017444,0.411017823,0.73,0.73,2.131294656,0.39483242,0.701333333,0.602222222,2.224318886,0.401405287,0.658666667,0.552222222,2.08018105,0.369402957,0.583333333,0.648888889,2.032480145,0.334485865,0.694777778,0.656481481,2.142451692,0.384925644
EA-FGMDM-RFC,"[1, 4, 0, 6, 0, 0]",EA,FGMDM,,RFC,,,1,4,0,6,0,0,0.66,0.642222222,0.911333333,0.557777778,0.388007832,0.241679192,0.984666667,0.747777778,0.38774209,0.250808167,0.804,0.651111111,0.383721948,0.260275102,0.973333333,0.696666667,0.364610863,0.25514183,0.554666667,0.642222222,0.365049887,0.238369203,0.66,0.642222222,0.397845817,0.23222549,0.814666667,0.656296296,0.381163073,0.246416497
RPA-MEKT-MIC-K-MLP,"[3, 0, 0, 0, 42, 0]",RPA,,,,MEKT-MIC-K-MLP,,3,0,0,0,42,0,0.597333333,0.61,0.835333333,0.902222222,2.362920117,0.364655042,0.574666667,0.528888889,2.357142401,0.365704775,0.706666667,0.73,2.574386954,0.388448882,0.666666667,0.603333333,2.341103101,0.36758678,0.649333333,0.563333333,2.324141002,0.35681951,0.597333333,0.61,2.244416046,0.335642004,0.671666667,0.656296296,2.367351604,0.363142832
EA-TS-PCA-SVM,"[1, 5, 5, 1, 0, 0]",EA,TS,PCA,SVM,,,1,5,5,1,0,0,0.750666667,0.674444444,0.694666667,0.556666667,0.263516641,0.202050543,0.944,0.728888889,0.266569877,0.213094044,0.897333333,0.661111111,0.2631042,0.193886924,0.894,0.702222222,0.256028295,0.201864314,0.647333333,0.611111111,0.26144743,0.195481634,0.750666667,0.674444444,0.269897342,0.209164691,0.804666667,0.655740741,0.263427297,0.202590358
RPA-MEKT-MLP,"[3, 0, 0, 0, 38, 0]",RPA,,,,MEKT-MLP,,3,0,0,0,38,0,0.590666667,0.612222222,0.836666667,0.902222222,2.344269419,0.37761178,0.578,0.525555556,2.373178267,0.371454763,0.698666667,0.728888889,2.372979116,0.396760941,0.673333333,0.601111111,2.274610066,0.346399784,0.652666667,0.564444444,2.237251878,0.357407236,0.590666667,0.612222222,2.292233157,0.32664268,0.671666667,0.655740741,2.315753651,0.362712864
RA-TS-ANOVA-P-SVM,"[2, 5, 2, 1, 0, 0]",RA,TS,ANOVA-P,SVM,,,2,5,2,1,0,0,0.708666667,0.631111111,0.833333333,0.585555556,0.262261462,0.21977582,0.948666667,0.74,0.253309321,0.217664814,0.880666667,0.663333333,0.248608327,0.196077585,0.919333333,0.683333333,0.249261856,0.187066388,0.67,0.63,0.237752581,0.201952529,0.708666667,0.631111111,0.281766486,0.211582828,0.826777778,0.655555556,0.255493339,0.205686661
RPA-MEKT-MIC-P-SVM,"[3, 0, 0, 0, 45, 0]",RPA,,,,MEKT-MIC-P-SVM,,3,0,0,0,45,0,0.584666667,0.643333333,0.840666667,0.916666667,2.215386891,0.403028822,0.562,0.523333333,2.218325543,0.391456127,0.678666667,0.712222222,2.377370858,0.409130049,0.636666667,0.577777778,2.131211233,0.37126298,0.630666667,0.56,2.13100512,0.363469148,0.584666667,0.643333333,2.152715349,0.400151014,0.655555556,0.655555556,2.204335833,0.38974969
TLDUMMY-TS-RFECV-LR,"[0, 5, 8, 3, 0, 0]",TLDUMMY,TS,RFECV,LR,,,0,5,8,3,0,0,0.928,0.675555556,0.822,0.563333333,0.242890978,0.203642964,0.964666667,0.748888889,0.245285726,0.201682425,0.976666667,0.652222222,0.280196285,0.227278733,0.971333333,0.716666667,0.238396025,0.205078816,0.832,0.575555556,0.224252963,0.190885258,0.928,0.675555556,0.265584731,0.239675164,0.915777778,0.65537037,0.249434451,0.211373893
RPA-MEKT-ANOVA-K-MLP,"[3, 0, 0, 0, 50, 0]",RPA,,,,MEKT-ANOVA-K-MLP,,3,0,0,0,50,0,0.598,0.611111111,0.832,0.897777778,2.363311601,0.380352497,0.584,0.528888889,2.357607365,0.376067567,0.700666667,0.732222222,2.295156097,0.37489996,0.670666667,0.597777778,2.303052282,0.367258549,0.656,0.564444444,2.285627604,0.361825562,0.598,0.611111111,2.103399515,0.323122358,0.673555556,0.65537037,2.284692411,0.363921082
TLDUMMY-TS-ANOVA-P-LR,"[0, 5, 2, 3, 0, 0]",TLDUMMY,TS,ANOVA-P,LR,,,0,5,2,3,0,0,0.893333333,0.622222222,0.925333333,0.575555556,0.248850751,0.194536066,0.938,0.745555556,0.247654319,0.198171759,0.958,0.662222222,0.236367226,0.216336584,0.941333333,0.693333333,0.238272548,0.206739736,0.956666667,0.631111111,0.230739951,0.217495131,0.893333333,0.622222222,0.262692809,0.19095912,0.935444444,0.655,0.244096267,0.204039733
RA-RKSVM,"[2, 0, 0, 0, 2, 0]",RA,,,,RKSVM,,2,0,0,0,2,0,0.601333333,0.631111111,0.832666667,0.561111111,0.526041627,0.244833517,1,0.714444444,0.518641996,0.225660753,0.831333333,0.608888889,0.470781136,0.218253636,0.936,0.706666667,0.488772559,0.232159877,0.936,0.706666667,0.488772559,0.232159877,0.601333333,0.631111111,0.49928627,0.226200819,0.856222222,0.654814815,0.498716025,0.22987808
EA-TS-ANOVA-P-LR,"[1, 5, 2, 3, 0, 0]",EA,TS,ANOVA-P,LR,,,1,5,2,3,0,0,0.711333333,0.63,0.806,0.562222222,0.239052129,0.196343541,0.93,0.76,0.257008767,0.195100617,0.904,0.666666667,0.262170959,0.210282612,0.87,0.672222222,0.238050747,0.200558376,0.616666667,0.636666667,0.236384368,0.194126987,0.711333333,0.63,0.258039069,0.212875915,0.806333333,0.65462963,0.248451006,0.201548008
TLDUMMY-TS-PCA-SVM,"[0, 5, 5, 1, 0, 0]",TLDUMMY,TS,PCA,SVM,,,0,5,5,1,0,0,0.795333333,0.647777778,0.839333333,0.557777778,0.261051178,0.206005836,0.958,0.725555556,0.2950495,0.239611268,0.955333333,0.657777778,0.257617378,0.20126853,0.906666667,0.698888889,0.256264901,0.20973177,0.872666667,0.638888889,0.25272491,0.196189666,0.795333333,0.647777778,0.281839681,0.254756546,0.887888889,0.654444444,0.267424591,0.217927269
EA-FGMDM-ABC,"[1, 4, 0, 8, 0, 0]",EA,FGMDM,,ABC,,,1,4,0,8,0,0,0.616,0.641111111,0.898666667,0.557777778,0.296255827,0.230326033,0.984,0.742222222,0.274471951,0.216864586,0.808,0.657777778,0.232598686,0.261179161,0.941333333,0.688888889,0.231513,0.242452264,0.394666667,0.637777778,0.302806187,0.236287737,0.616,0.641111111,0.246115828,0.225052333,0.773777778,0.654259259,0.263960246,0.235360352
EA-FGMDM-DTC,"[1, 4, 0, 5, 0, 0]",EA,FGMDM,,DTC,,,1,4,0,5,0,0,0.615333333,0.645555556,0.912,0.558888889,0.241483426,0.24605546,0.982666667,0.732222222,0.251643872,0.259740949,0.79,0.653333333,0.241917229,0.235991764,0.940666667,0.688888889,0.23617816,0.238968277,0.505333333,0.641111111,0.232286382,0.237556386,0.615333333,0.645555556,0.252904129,0.256685638,0.791,0.653333333,0.242735533,0.245833079
EA-TS-RFECV-LR,"[1, 5, 8, 3, 0, 0]",EA,TS,RFECV,LR,,,1,5,8,3,0,0,0.770666667,0.678888889,0.778666667,0.562222222,0.248036551,0.216621017,0.955333333,0.743333333,0.250914621,0.208812332,0.93,0.64,0.246569347,0.21554122,0.924666667,0.701111111,0.237159896,0.189523387,0.664666667,0.592222222,0.221217632,0.181747389,0.770666667,0.678888889,0.294037414,0.257315636,0.837333333,0.652962963,0.24965591,0.211593497
EA-TS-PCA-LDA,"[1, 5, 5, 2, 0, 0]",EA,TS,PCA,LDA,,,1,5,5,2,0,0,0.722666667,0.672222222,0.759333333,0.553333333,0.249836278,0.204644966,0.924666667,0.732222222,0.256474328,0.206270123,0.902,0.694444444,0.249665833,0.211320591,0.849333333,0.675555556,0.235260797,0.19392693,0.662,0.588888889,0.237352014,0.211564994,0.722666667,0.672222222,0.283270454,0.23336103,0.803333333,0.652777778,0.251976617,0.210181439
RA-TS-ANOVA-P-LDA,"[2, 5, 2, 2, 0, 0]",RA,TS,ANOVA-P,LDA,,,2,5,2,2,0,0,0.710666667,0.622222222,0.866666667,0.565555556,0.252750707,0.217776155,0.938666667,0.74,0.258587861,0.212416863,0.912666667,0.68,0.253022981,0.20936687,0.922666667,0.662222222,0.237963843,0.194341469,0.635333333,0.646666667,0.243636918,0.193489099,0.710666667,0.622222222,0.292260337,0.220155859,0.831111111,0.652777778,0.256370441,0.207924386
RA-TS-PCA-LDA,"[2, 5, 5, 2, 0, 0]",RA,TS,PCA,LDA,,,2,5,5,2,0,0,0.738666667,0.676666667,0.747333333,0.546666667,0.243610215,0.209789801,0.929333333,0.74,0.244403458,0.211639857,0.901333333,0.686666667,0.237668228,0.213682675,0.86,0.681111111,0.241623878,0.2040416,0.658666667,0.584444444,0.235697579,0.208222508,0.738666667,0.676666667,0.264498401,0.195847011,0.805888889,0.652592593,0.244583627,0.207203909
RA-TS-RFECV-LR,"[2, 5, 8, 3, 0, 0]",RA,TS,RFECV,LR,,,2,5,8,3,0,0,0.784666667,0.667777778,0.83,0.566666667,0.257365298,0.193196559,0.95,0.742222222,0.249558806,0.199880934,0.903333333,0.641111111,0.24346981,0.203032565,0.946666667,0.704444444,0.231787968,0.21278758,0.634666667,0.593333333,0.261567497,0.216545534,0.784666667,0.667777778,0.256002569,0.199243069,0.841555556,0.652592593,0.249958658,0.204114374
EA-CSP-ANOVA-P-LR,"[1, 1, 2, 3, 0, 0]",EA,CSP,ANOVA-P,LR,,,1,1,2,3,0,0,0.548,0.6,0.557333333,0.523333333,0.247896218,0.201719975,0.756,0.771111111,0.3014359,0.234607744,0.854,0.747777778,0.252529812,0.175556135,0.688666667,0.597777778,0.229331708,0.182925272,0.614666667,0.673333333,0.226477504,0.172543693,0.548,0.6,0.254461145,0.187875557,0.669777778,0.652222222,0.252022048,0.192538063
RPA-MEKT-RFE-MLP,"[3, 0, 0, 0, 66, 0]",RPA,,,,MEKT-RFE-MLP,,3,0,0,0,66,0,0.596666667,0.608888889,0.830666667,0.895555556,2.309504724,0.363509059,0.580666667,0.521111111,2.360058761,0.380604577,0.708,0.73,2.366756225,0.365666008,0.675333333,0.594444444,2.302654362,0.376186967,0.648666667,0.563333333,2.274944806,0.366308212,0.596666667,0.608888889,2.239219713,0.32848773,0.673333333,0.652222222,2.308856432,0.363460426
EA-CSP-ANOVA-P-LDA,"[1, 1, 2, 2, 0, 0]",EA,CSP,ANOVA-P,LDA,,,1,1,2,2,0,0,0.544666667,0.59,0.560666667,0.53,0.244348049,0.190945292,0.757333333,0.776666667,0.258449125,0.188912058,0.854666667,0.735555556,0.233982348,0.175901031,0.688666667,0.605555556,0.237492585,0.194051218,0.613333333,0.673333333,0.229819703,0.179413652,0.544666667,0.59,0.263276982,0.197410011,0.669888889,0.651851852,0.244561466,0.18777221
RPA-MEKT-ANOVA-P-LR,"[3, 0, 0, 0, 52, 0]",RPA,,,,MEKT-ANOVA-P-LR,,3,0,0,0,52,0,0.580666667,0.63,0.831333333,0.924444444,2.211488271,0.405503678,0.580666667,0.516666667,2.194887209,0.407077527,0.692666667,0.71,2.183433247,0.399081159,0.63,0.576666667,2.176410508,0.396956778,0.613333333,0.553333333,2.096295071,0.363858366,0.580666667,0.63,2.240349603,0.38337841,0.654777778,0.651851852,2.183810651,0.392642653
EA-TS-ANOVA-P-SVM,"[1, 5, 2, 1, 0, 0]",EA,TS,ANOVA-P,SVM,,,1,5,2,1,0,0,0.711333333,0.634444444,0.822,0.59,0.249433708,0.212210298,0.950666667,0.737777778,0.262729883,0.187058854,0.872666667,0.651111111,0.285354495,0.239495873,0.906666667,0.675555556,0.243640232,0.190553689,0.662,0.62,0.232362747,0.184431601,0.711333333,0.634444444,0.259888721,0.217687058,0.820888889,0.651481481,0.255568298,0.205239562
RA-TS-RFECV-MLP,"[2, 5, 8, 11, 0, 0]",RA,TS,RFECV,MLP,,,2,5,8,11,0,0,0.845333333,0.648888889,0.858,0.581111111,0.572802782,0.184397864,0.960666667,0.733333333,0.538534689,0.165662742,0.928666667,0.642222222,0.615902781,0.21480732,0.971333333,0.69,0.608554244,0.214810061,0.688,0.613333333,0.578037572,0.16159513,0.845333333,0.648888889,0.755510879,0.22408247,0.875333333,0.651481481,0.611557158,0.194225931
RPA-MEKT-ANOVA-P-SVM,"[3, 0, 0, 0, 53, 0]",RPA,,,,MEKT-ANOVA-P-SVM,,3,0,0,0,53,0,0.587333333,0.637777778,0.836666667,0.907777778,2.180772972,0.387848973,0.574666667,0.516666667,2.124890256,0.392568016,0.698666667,0.703333333,2.187100124,0.401658988,0.636666667,0.592222222,2.14610765,0.387743759,0.626,0.551111111,2.093058276,0.378849769,0.587333333,0.637777778,2.24608674,0.359578896,0.66,0.651481481,2.16300267,0.384708067
EA-TS-RFECV-MLP,"[1, 5, 8, 11, 0, 0]",EA,TS,RFECV,MLP,,,1,5,8,11,0,0,0.791333333,0.668888889,0.802,0.567777778,0.625784588,0.191011238,0.985333333,0.75,0.542239833,0.171349978,0.936,0.648888889,0.562677622,0.21788609,0.969333333,0.684444444,0.63719666,0.198063922,0.673333333,0.587777778,0.682502842,0.175754285,0.791333333,0.668888889,0.891049027,0.253317881,0.859555556,0.651296296,0.656908429,0.201230566
RPA-MEKT-ANOVA-P-LDA,"[3, 0, 0, 0, 51, 0]",RPA,,,,MEKT-ANOVA-P-LDA,,3,0,0,0,51,0,0.584,0.633333333,0.826666667,0.92,2.204856539,0.394098783,0.583333333,0.52,2.110434175,0.401587772,0.696666667,0.71,2.13689661,0.403581572,0.631333333,0.572222222,2.104508924,0.391669941,0.614,0.552222222,2.111772823,0.364461255,0.584,0.633333333,1.972575045,0.326889992,0.656,0.651296296,2.106840686,0.380381552
EA-TS-RFECV-SVM,"[1, 5, 8, 1, 0, 0]",EA,TS,RFECV,SVM,,,1,5,8,1,0,0,0.717333333,0.677777778,0.794666667,0.565555556,15.30750802,0.164983654,0.958666667,0.738888889,12.94028671,0.179610753,0.898,0.633333333,12.94823525,0.183813286,0.964666667,0.695555556,12.67085762,0.158573937,0.664,0.595555556,12.03832242,0.164999437,0.717333333,0.677777778,14.72103915,0.164809203,0.832888889,0.651111111,13.4377082,0.169465045
RPA-MEKT-LASSO-SVM,"[3, 0, 0, 0, 61, 0]",RPA,,,,MEKT-LASSO-SVM,,3,0,0,0,61,0,0.599333333,0.644444444,0.841333333,0.905555556,2.227997708,0.395411897,0.619333333,0.543333333,2.181586623,0.387113667,0.699333333,0.691111111,2.183093739,0.399027777,0.665333333,0.568888889,2.138683033,0.387985086,0.632,0.553333333,2.082712913,0.375236821,0.599333333,0.644444444,2.030444646,0.338227391,0.676111111,0.651111111,2.14075311,0.38050044
RA-CSP-ANOVA-P-SVM,"[2, 1, 2, 1, 0, 0]",RA,CSP,ANOVA-P,SVM,,,2,1,2,1,0,0,0.548666667,0.566666667,0.588,0.516666667,0.291422296,0.215260434,0.773333333,0.787777778,0.255495048,0.202666283,0.863333333,0.761111111,0.240321374,0.185276222,0.679333333,0.602222222,0.235131335,0.173131371,0.631333333,0.66,0.233829713,0.177921414,0.548666667,0.566666667,0.318467283,0.188443971,0.680666667,0.649074074,0.262444508,0.190449949
RA-CSP-ANOVA-P-LDA,"[2, 1, 2, 2, 0, 0]",RA,CSP,ANOVA-P,LDA,,,2,1,2,2,0,0,0.54,0.573333333,0.566,0.526666667,0.279389024,0.205201125,0.772666667,0.794444444,0.246953392,0.184962583,0.857333333,0.745555556,0.239496136,0.197620821,0.686,0.605555556,0.23497436,0.182198119,0.627333333,0.648888889,0.236892533,0.183731985,0.54,0.573333333,0.266881657,0.201206374,0.674888889,0.649074074,0.250764517,0.192486835
RA-TS-ANOVA-P-MLP,"[2, 5, 2, 11, 0, 0]",RA,TS,ANOVA-P,MLP,,,2,5,2,11,0,0,0.744,0.628888889,0.81,0.57,0.63956213,0.213887453,0.987333333,0.728888889,0.594992542,0.203554249,0.877333333,0.673333333,0.609219432,0.21071496,0.970666667,0.667777778,0.647341418,0.204811382,0.711333333,0.625555556,0.612803745,0.211347198,0.744,0.628888889,0.704110503,0.208398628,0.850111111,0.649074074,0.634671628,0.208785645
RA-TS-RFECV-SVM,"[2, 5, 8, 1, 0, 0]",RA,TS,RFECV,SVM,,,2,5,8,1,0,0,0.764666667,0.657777778,0.832666667,0.564444444,15.06905093,0.183065057,0.954,0.734444444,12.97900503,0.181922388,0.880666667,0.633333333,12.65314729,0.168111634,0.976,0.704444444,12.58829722,0.169282651,0.634,0.598888889,13.24791458,0.180738282,0.764666667,0.657777778,12.95323226,0.154038072,0.840333333,0.648888889,13.24844122,0.172859681
RA-CSP-ANOVA-P-LR,"[2, 1, 2, 3, 0, 0]",RA,CSP,ANOVA-P,LR,,,2,1,2,3,0,0,0.542666667,0.57,0.572666667,0.522222222,0.287818813,0.221703696,0.779333333,0.792222222,0.244668984,0.175585532,0.859333333,0.742222222,0.247339845,0.202420926,0.684666667,0.601111111,0.24768734,0.194944334,0.624666667,0.665555556,0.228836274,0.174351048,0.542666667,0.57,0.248476195,0.203956151,0.677222222,0.648888889,0.250804575,0.195493615
EA-TS-ANOVA-P-MLP,"[1, 5, 2, 11, 0, 0]",EA,TS,ANOVA-P,MLP,,,1,5,2,11,0,0,0.733333333,0.637777778,0.815333333,0.568888889,0.652078938,0.225457716,0.985333333,0.725555556,0.625334907,0.218345261,0.880666667,0.668888889,0.578144288,0.201432109,0.954666667,0.674444444,0.674230671,0.216903186,0.688666667,0.616666667,0.585319901,0.209487486,0.733333333,0.637777778,0.79976244,0.22470994,0.843,0.648703704,0.652478524,0.21605595
RA-CSP-MIC-P-SVM,"[2, 1, 4, 1, 0, 0]",RA,CSP,MIC-P,SVM,,,2,1,4,1,0,0,0.546,0.566666667,0.585333333,0.515555556,0.266431189,0.198161554,0.765333333,0.793333333,0.283030009,0.196281481,0.833333333,0.756666667,0.256567478,0.180670643,0.662666667,0.598888889,0.248671079,0.197172666,0.629333333,0.661111111,0.266286707,0.184007931,0.546,0.566666667,0.301832557,0.280077696,0.670333333,0.648703704,0.270469836,0.206061995
TLDUMMY-ABC-TS-PCA-LR,"[0, 0, 0, 0, 16, 0]",TLDUMMY,,,,ABC-TS-PCA-LR,,0,0,0,0,16,0,0.742,0.601111111,0.842666667,0.55,17.39448221,0.793019128,0.993333333,0.726666667,19.80796428,1.204683113,0.991333333,0.678888889,20.71292183,1.134241271,0.904,0.673333333,15.38566964,0.694319415,0.868,0.662222222,21.58328681,1.164735126,0.742,0.601111111,9.950300264,0.46569128,0.890222222,0.648703704,17.4724375,0.909448222
RPA-MEKT-LASSO-MLP,"[3, 0, 0, 0, 62, 0]",RPA,,,,MEKT-LASSO-MLP,,3,0,0,0,62,0,0.594666667,0.625555556,0.833333333,0.903333333,2.346854401,0.3778687,0.597333333,0.524444444,2.355756259,0.376716709,0.689333333,0.693333333,2.363206792,0.378212309,0.648666667,0.598888889,2.284064174,0.372609043,0.613333333,0.546666667,2.255903172,0.355756283,0.594666667,0.625555556,2.3068892,0.330078149,0.662777778,0.648703704,2.318779,0.365206865
EA-TS-ANOVA-P-LDA,"[1, 5, 2, 2, 0, 0]",EA,TS,ANOVA-P,LDA,,,1,5,2,2,0,0,0.700666667,0.621111111,0.872,0.558888889,0.261490393,0.202683735,0.939333333,0.74,0.270685387,0.221952248,0.901333333,0.66,0.266224408,0.219382739,0.910666667,0.665555556,0.24814589,0.200616932,0.627333333,0.642222222,0.22737155,0.185983038,0.700666667,0.621111111,0.280241084,0.222523594,0.825222222,0.647962963,0.259026452,0.208857048
RA-CSP-RFECV-LDA,"[2, 1, 8, 2, 0, 0]",RA,CSP,RFECV,LDA,,,2,1,8,2,0,0,0.548666667,0.6,0.589333333,0.511111111,0.24149096,0.196675658,0.785333333,0.776666667,0.251630259,0.191027522,0.836666667,0.747777778,0.242045808,0.195452213,0.741333333,0.597777778,0.236551189,0.186629701,0.681333333,0.654444444,0.234521103,0.174292231,0.548666667,0.6,0.255568528,0.206168771,0.697111111,0.647962963,0.243634641,0.191707683
TLDUMMY-FGMDM-GNB,"[0, 4, 0, 10, 0, 0]",TLDUMMY,FGMDM,,GNB,,,0,4,0,10,0,0,1,0.613333333,0.998666667,0.566666667,0.243719959,0.250623798,0.999333333,0.743333333,0.242294645,0.243033934,1,0.65,0.235305429,0.259676671,1,0.72,0.239641285,0.257233047,1,0.594444444,0.2242594,0.241861176,1,0.613333333,0.24642179,0.232902765,0.999666667,0.647962963,0.238607085,0.247555232
EA-CSP-LDA,"[1, 1, 0, 2, 0, 0]",EA,CSP,,LDA,,,1,1,0,2,0,0,0.556666667,0.598888889,0.592,0.506666667,0.251354837,0.190054464,0.78,0.781111111,0.253302503,0.182870603,0.86,0.705555556,0.239505887,0.188562346,0.739333333,0.631111111,0.237035489,0.186237097,0.692,0.663333333,0.229919314,0.178306174,0.556666667,0.598888889,0.26254065,0.186557961,0.703333333,0.647777778,0.24560978,0.185431441
EA-CSP-ANOVA-K-LDA,"[1, 1, 1, 2, 0, 0]",EA,CSP,ANOVA-K,LDA,,,1,1,1,2,0,0,0.556666667,0.598888889,0.592,0.506666667,0.246075487,0.189525175,0.78,0.781111111,0.25124855,0.190824509,0.86,0.705555556,0.253731418,0.178450465,0.739333333,0.631111111,0.233787012,0.169421959,0.692,0.663333333,0.229268765,0.176576281,0.556666667,0.598888889,0.256007481,0.184541345,0.703333333,0.647777778,0.245019786,0.181556622
EA-CSP-MIC-K-LDA,"[1, 1, 3, 2, 0, 0]",EA,CSP,MIC-K,LDA,,,1,1,3,2,0,0,0.556666667,0.598888889,0.592,0.506666667,0.246985102,0.188771343,0.78,0.781111111,0.276586533,0.211313295,0.86,0.705555556,0.244654155,0.189312243,0.739333333,0.631111111,0.229811811,0.183651996,0.692,0.663333333,0.229244304,0.17860105,0.556666667,0.598888889,0.260186124,0.188785458,0.703333333,0.647777778,0.247911338,0.190072564
EA-CSP-RFE-LDA,"[1, 1, 7, 2, 0, 0]",EA,CSP,RFE,LDA,,,1,1,7,2,0,0,0.556666667,0.598888889,0.592,0.506666667,0.251147723,0.180132532,0.78,0.781111111,0.254183006,0.194894481,0.86,0.705555556,0.2447716,0.180945539,0.739333333,0.631111111,0.236299968,0.188314342,0.692,0.663333333,0.232066989,0.183853149,0.556666667,0.598888889,0.251087737,0.197536254,0.703333333,0.647777778,0.244926171,0.187612716
